"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"160742","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/模型支持sql定义(#9315)","","验证模型详情数据-主表为逻辑表","1、存在表index_catalog.index_schema.order(user_id BIGINT、amout DECIMAL(10, 2)、order_id BIGINT、order_date DATE）；
INSERT INTO index_catalog.index_schema.“order“ (user_id, amount, order_id, order_date) VALUES
(1001, 299.99, 5001, &#039;2025-03-15&#039;),
(1002, 150.50, 5002, &#039;2025-04-21&#039;),
(1003, 88.00, 5003, &#039;2025-05-26&#039;);

index_catalog.index_schema.user(user_id BIGINT 、name VARCHAR(50)、create_time DATETIME）；
INSERT INTO index_catalog.index_schema.user (user_id, name, create_time) VALUES
(&#039;1001&#039;, &#039;Alice&#039;, &#039;2025-03-15 10:20:00&#039;),
(&#039;1002&#039;, &#039;Bob&#039;, &#039;2025-04-20 14:35:00&#039;),
(&#039;1003&#039;, &#039;Charlie&#039;, &#039;2025-05-25 09:10:00&#039;);


2、存在模型配置主表为逻辑表：
SELECT
order.user_id,
order.amout,
order.order_id,
order.order_date,
user.user_id,
user.name,
user.create_time
FROM
index_catalog.index_schema.order
INNER JOIN
index_catalog.index_schema.user
ON
order.user_id = user.user_id
WHERE
order.user_id = &#039;1001&#039;;

辅表为index_catalog.index_schema.user，表别名t_user；

3、主表left join辅表","1. 点击模型名称
2. 查看基本信息-关联视图
3. 查看基本信息-数据信息
4. 查看基本信息-维度
5. 查看基本信息-度量","1. 出现模型详情弹窗
2. 关联视图表名称展示：物理表展示：别名(表名)、逻辑表展示：别名；
t0 left join t_user(user);
3. 数据信息展示：主表、关联表表格；
主表展示：表别名：t0；逻辑SQL：SELECT
order.user_id,
order.amout,
order.order_id,
order.order_date,
user.user_id,
user.name,
user.create_time
FROM
index_catalog.index_schema.order
INNER JOIN
index_catalog.index_schema.user
ON
order.user_id = user.user_id;
关联表展示：表别名、catalog、schema、表名、关联类型、更新方式、关联条件
4. 维度展示：维度对象、维度属性、表（物理表展示：别名(表名)、逻辑表展示：别名）、字段名称、字段描述	、字段类型；
5. 度量展示：表（物理表展示：别名(表名)、逻辑表展示：别名）、字段名称、字段描述、字段类型","1. 
2. 
3. 
4. 
5.","","2","功能测试","功能测试阶段","正常","0","2","5","通过","蜜汁","2025-09-12","","0000-00-00","1","",""
"160741","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/模型支持sql定义(#9315)","","验证新增模型-主表为逻辑表-存储为物理表模型","1、存在表index_catalog.index_schema.order(user_id BIGINT、amout DECIMAL(10, 2)、order_id BIGINT、order_date DATE）；
INSERT INTO index_catalog.index_schema.“order“ (user_id, amount, order_id, order_date) VALUES
(1001, 299.99, 5001, &#039;2025-03-15&#039;),
(1002, 150.50, 5002, &#039;2025-04-21&#039;),
(1003, 88.00, 5003, &#039;2025-05-26&#039;);

index_catalog.index_schema.user(user_id BIGINT 、name VARCHAR(50)、create_time DATETIME）；
INSERT INTO index_catalog.index_schema.user (user_id, name, create_time) VALUES
(&#039;1001&#039;, &#039;Alice&#039;, &#039;2025-03-15 10:20:00&#039;),
(&#039;1002&#039;, &#039;Bob&#039;, &#039;2025-04-20 14:35:00&#039;),
(&#039;1003&#039;, &#039;Charlie&#039;, &#039;2025-05-25 09:10:00&#039;);","1. 指标中心-数据管理-数据模型，操作 【新建模型】列表
2. 输入模型名称、模型编码信息，点击下一步
3. 主表来源选择逻辑表，编写自定义SQL：SELECT     order.user_id,    order.amout,    order.order_id,    order.order_date,    user.user_id,    user.name,    user.create_timeFROM     index_catalog.index_schema.orderINNER JOIN     index_catalog.index_schema.user ON     order.user_id = user.user_id;点击规范性校验
4. 数据模型-表关联步骤，点击添加关联表按钮
5. 选择catalog：index_catalog，选择schema：index_schema、表：order、更新方式（分区表），选择开始时间、结束时间字段、日期格式，设置关联键，点击确定
6. 点击下一步，进入选择维度页面
7. 选择维度，点击下一步，进入选择度量页面
8. 选择度量，点击下一步
9. 选择模型存储-存储为物理表，设置表属性（表名称）、调度属性、点击查看SQL
10. 点击保存并发布
11. 模型详情-调度信息，点击任务名称
12. 选择模型任务，点击补数据","1. 出现 新建模型 页面
2. 跳转到表关联步骤
3. 规范性校验通过，状态展示已通过
4. 弹窗展示添加关联表信息
5. 添加关联表成功
6. 展示字段：
user_id,
amout,
order_id,
order_date,
user_id,
name,
create_time,
user_id,
amout,
order_id,
order_date、
描述、关联维度对象、关联维度属性、字段类型、表、schema、表别名展示正确
7. 展示字段：
user_id,
amout,
order_id,
order_date,
user_id,
name,
create_time,
user_id,
amout,
order_id,
order_date、
描述、字段类型、表、schema、表别名展示正确
8. 跳转到设置页面
9. SQL展示正确
10. 新建模型成功，跳转到模型列表页面，统计数+1
11. 跳转运维中心页面
12. 补数据任务运行成功","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12.","","1","功能测试","功能测试阶段","正常","0","3","12","通过","蜜汁","2025-09-12","","0000-00-00","1","",""
"160740","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/模型支持sql定义(#9315)","","验证新增模型-主表为逻辑表-存储为逻辑关系模型","1、存在表index_catalog.index_schema.order(user_id BIGINT、amout DECIMAL(10, 2)、order_id BIGINT、order_date DATE）；
INSERT INTO index_catalog.index_schema.“order“ (user_id, amount, order_id, order_date) VALUES
(1001, 299.99, 5001, &#039;2025-03-15&#039;),
(1002, 150.50, 5002, &#039;2025-04-21&#039;),
(1003, 88.00, 5003, &#039;2025-05-26&#039;);

index_catalog.index_schema.user(user_id BIGINT 、name VARCHAR(50)、create_time DATETIME）；
INSERT INTO index_catalog.index_schema.user (user_id, name, create_time) VALUES
(&#039;1001&#039;, &#039;Alice&#039;, &#039;2025-03-15 10:20:00&#039;),
(&#039;1002&#039;, &#039;Bob&#039;, &#039;2025-04-20 14:35:00&#039;),
(&#039;1003&#039;, &#039;Charlie&#039;, &#039;2025-05-25 09:10:00&#039;);","1. 指标中心-数据管理-数据模型，操作 【新建模型】列表
2. 输入模型名称：model_01、模型编码：model_01，点击下一步
3. 主表来源选择逻辑表，编写自定义SQL：SELECT     order.user_id,    order.amout,    order.order_id,    order.order_date,    user.user_id,    user.name,    user.create_timeFROM     index_catalog.index_schema.orderINNER JOIN     index_catalog.index_schema.user ON     order.user_id = user.user_id;点击规范性校验
4. 数据模型-表关联步骤，点击添加关联表按钮
5. 选择catalog：index_catalog，选择schema：index_schema、表：order、更新方式（分区表），选择开始时间、结束时间字段、日期格式，设置关联键，点击确定
6. 点击下一步，进入选择维度页面
7. 选择维度，点击下一步，进入选择度量页面
8. 选择度量，点击下一步
9. 选择模型存储-存储为逻辑关系，点击保存并发布","1. 出现 新建模型 页面
2. 跳转到表关联步骤
3. 规范性校验通过，状态展示已通过
4. 弹窗展示添加关联表信息
5. 添加关联表成功
6. 展示字段：
user_id,
amout,
order_id,
order_date,
user_id,
name,
create_time,
user_id,
amout,
order_id,
order_date、
描述、关联维度对象、关联维度属性、字段类型、表、schema、表别名展示正确
7. 展示字段：
user_id,
amout,
order_id,
order_date,
user_id,
name,
create_time,
user_id,
amout,
order_id,
order_date、
描述、字段类型、表、schema、表别名展示正确
8. 跳转到设置页面
9. 新建模型成功，跳转到模型列表页面，统计数+1","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9.","","1","功能测试","功能测试阶段","正常","0","3","9","通过","蜜汁","2025-09-12","","0000-00-00","1","",""
"160478","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/维度管理支持sql定义(#9292)","维度管理支持SQL定义维表(#14634)","验证历史数据编辑","1、存在历史维度属性名称：用户id、属性标识：user_id，维表选择index_catalog.index_schema.order，字段user_id","1. 编辑历史维度属性
2. 新增逻辑表：输入表字段名：用户id、自定义SQL：SELECT DISTINCT u.user_idFROM index_catalog.index_schema.user uINNER JOIN index_catalog.index_schema.“order“ o   ON u.user_id = o.user_idWHERE u.create_time >= '2025-01-01 00:00:00'  AND u.create_time < '2026-01-01 00:00:00';点击规范性校验
3. 点击保存","1. 回显数据展示正确，新增逻辑表展示
2. 规范性校验通过，状态展示已通过
3. 保存成功","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","1","2","3","失败","蜜汁","2025-09-09","蜜汁","2025-09-09","1","",""
"160477","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/维度管理支持sql定义(#9292)","维度管理支持SQL定义维表(#14634)","验证手动新增-新增逻辑表并导入维值功能","1、存在表index_catalog.index_schema.order(user_id BIGINT、amout DECIMAL(10, 2)、order_id BIGINT、order_date DATE）；
INSERT INTO index_catalog.index_schema.“order“ (user_id, amount, order_id, order_date) VALUES
(1001, 299.99, 5001, &#039;2025-03-15&#039;),
(1002, 150.50, 5002, &#039;2025-04-21&#039;),
(1003, 88.00, 5003, &#039;2025-05-26&#039;);
index_catalog.index_schema.user(user_id BIGINT 、name VARCHAR(50)、create_time DATETIME）；
INSERT INTO index_catalog.index_schema.user (user_id, name, create_time) VALUES
(&#039;1001&#039;, &#039;Alice&#039;, &#039;2025-03-15 10:20:00&#039;),
(&#039;1002&#039;, &#039;Bob&#039;, &#039;2025-04-20 14:35:00&#039;),
(&#039;1003&#039;, &#039;Charlie&#039;, &#039;2025-05-25 09:10:00&#039;),
(&#039;1004&#039;, &#039;Tom&#039;, &#039;2024-05-25 09:10:00&#039;);","1. 维度管理-项目维度页面，操作新建维度对象按钮
2. 输入：维度对象名称：订单、维度对象标识信息：order、维度对象描述：订单维度，点击保存
3. 返回维度管理-项目维度页面
4. 进入订单维度对象详情页面，操作新建维度属性按钮
5. 新增方式：手动新增；物理表：输入维度属性名称：用户id、属性标识：user_id，新增维表：选择index_catalog、选择index_schema、选择维表order，选择字段user_id
6. 逻辑表：输入表字段名：用户id、自定义SQL：SELECT DISTINCT u.user_idFROM index_catalog.index_schema.user uINNER JOIN index_catalog.index_schema.order o   ON u.user_id = o.user_idWHERE u.create_time >= '2025-01-01 00:00:00'  AND u.create_time < '2026-01-01 00:00:00';点击规范性校验
7. 点击 设为默认
8. 点击确定
9. 查看维度对象的关联表字段详情
10. 点击 用户id
11. 点击「新增维值」
12. 新增维值：输入维值名称：1001；点击「新增维值」
13. 点击「导入维值」
14. 导入维值：维值查询来源，选择 用户id 字段
15. 点击「全选」，点击「导入所选维值」","1. 进入新增维度对象页面
2. 新建维度对象成功
3. 新增维度对象订单
4. 进入新建维度属性页面
5. 新增成功
6. 规范性校验通过，状态展示已通过
7. 逻辑表 用户id 展示默认标识
8. 维度属性添加成功，新增用户id维度属性成功
9. 关联维表详情中的信息展示正确（维表类型：维表、catalog、schema、表名、字段名称）
10. 出现维值详情弹窗：
第一行展示：维度属性名称、维度属性标识；
第二行展示：维值详情，搜索框，操作按钮「新增维值」「导入维值」；
第三行展示：维值，操作按钮「删除」；
11. 出现新增维值弹窗
12. 新增维值1001成功
13. 出现导入维值弹窗
14. 根据逻辑表SQL逻辑筛选，展示值：1002、1003
15. 导入所有维值成功，维值详情展示1001、1002、1003","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12. 
13. 
14. 
15.","","1","功能测试","功能测试阶段","正常","0","3","15","通过","蜜汁","2025-09-09","椰汁","2025-09-19","2","",""
"160476","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/维度管理支持sql定义(#9292)","维度管理支持SQL定义维表(#14634)","验证手动新增-编辑逻辑表并导入维值功能","1、存在表index_catalog.index_schema.order(user_id BIGINT、amout DECIMAL(10, 2)、order_id BIGINT、order_date DATE）；
INSERT INTO index_catalog.index_schema.“order“ (user_id, amount, order_id, order_date) VALUES
(1001, 299.99, 5001, &#039;2025-03-15&#039;),
(1002, 150.50, 5002, &#039;2025-04-21&#039;),
(1003, 88.00, 5003, &#039;2025-05-26&#039;);
index_catalog.index_schema.user(user_id BIGINT 、name VARCHAR(50)、create_time DATETIME）；
INSERT INTO index_catalog.index_schema.user (user_id, name, create_time) VALUES
(&#039;1001&#039;, &#039;Alice&#039;, &#039;2025-03-15 10:20:00&#039;),
(&#039;1002&#039;, &#039;Bob&#039;, &#039;2025-04-20 14:35:00&#039;),
(&#039;1003&#039;, &#039;Charlie&#039;, &#039;2025-05-25 09:10:00&#039;),
(&#039;1004&#039;, &#039;Tom&#039;, &#039;2024-05-25 09:10:00&#039;);
2、存在维度对象订单
3、配置物理表维度属性名称：用户id、属性标识：user_id，维表选择index_catalog.index_schema.order，字段user_id
4、配置逻辑表：订单id，SELECT  o.order_id
FROM index_catalog.index_schema.user u
INNER JOIN index_catalog.index_schema.order o ON u.user_id = o.user_id;
5、默认表字段：物理表用户id","1. 进入订单维度对象编辑页面
2. 删除物理表、逻辑表配置
3. 配置逻辑表：输入表字段名：用户id、自定义SQL：SELECT DISTINCT u.user_idFROM index_catalog.index_schema.user uINNER JOIN index_catalog.index_schema.order o   ON u.user_id = o.user_idWHERE u.create_time >= '2025-01-01 00:00:00'  AND u.create_time < '2026-01-01 00:00:00';点击规范性校验
4. 设置逻辑表用户id为默认表字段
5. 点击保存
6. 点击 用户id
7. 点击「新增维值」
8. 新增维值：输入维值名称：1001；点击「新增维值」
9. 点击「导入维值」
10. 导入维值：维值查询来源，选择 用户id 字段
11. 点击「全选」，点击「导入所选维值」
12. 查看 复合指标维值预览/API维值预览取值
13. 查看筛选条件下拉框取值","1. 页面回显正确
2. 删除成功
3. 规范性校验通过，状态展示已通过
4. 设置成功
5. 保存成功
6. 出现维值详情弹窗：
第一行展示：维度属性名称、维度属性标识；
第二行展示：维值详情，搜索框，操作按钮「新增维值」「导入维值」；
第三行展示：维值，操作按钮「删除」；
7. 出现新增维值弹窗
8. 新增维值1001成功
9. 出现导入维值弹窗
10. 根据逻辑表SQL逻辑筛选，展示值：1002、1003
11. 导入所有维值成功，维值详情展示1001、1002、1003
12. 维值从默认新维表中取前100个记录进行展示
13. 维值从默认新维表中取前100个记录进行展示","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12. 
13.","","1","功能测试","功能测试阶段","正常","1","3","13","通过","蜜汁","2025-09-09","蜜汁","2025-09-10","2","",""
"160474","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/维度管理支持sql定义(#9292)","维度管理支持SQL定义维表(#14634)","验证维表根据默认标识获取维值","1、存在表index_catalog.index_schema.order(user_id BIGINT、amout DECIMAL(10, 2)、order_id BIGINT、order_date DATE）；
INSERT INTO index_catalog.index_schema.“order“ (user_id, amount, order_id, order_date) VALUES
(1001, 299.99, 5001, &#039;2025-03-15&#039;),
(1002, 150.50, 5002, &#039;2025-04-21&#039;),
(1003, 88.00, 5003, &#039;2025-05-26&#039;);
index_catalog.index_schema.user(user_id BIGINT 、name VARCHAR(50)、create_time DATETIME）；
INSERT INTO index_catalog.index_schema.user (user_id, name, create_time) VALUES
(&#039;1001&#039;, &#039;Alice&#039;, &#039;2025-03-15 10:20:00&#039;),
(&#039;1002&#039;, &#039;Bob&#039;, &#039;2025-04-20 14:35:00&#039;),
(&#039;1003&#039;, &#039;Charlie&#039;, &#039;2025-05-25 09:10:00&#039;),
(&#039;1004&#039;, &#039;Tom&#039;, &#039;2024-05-25 09:10:00&#039;);
2、存在维度对象订单
3、配置物理表维度属性名称：用户id、属性标识：user_id，维表选择index_catalog.index_schema.order，字段user_id
4、配置逻辑表：订单id，SELECT  o.order_id
FROM index_catalog.index_schema.user u
INNER JOIN index_catalog.index_schema.order o ON u.user_id = o.user_id;
5、默认表字段：物理表用户id","1. 点击 用户id
2. 点击「新增维值」
3. 新增维值：输入维值名称：1001；点击「新增维值」
4. 点击「导入维值」
5. 导入维值：维值查询来源，选择 用户id 字段
6. 点击「全选」，点击「导入所选维值」
7. 进入订单维度对象编辑页面
8. 设置逻辑表订单id为默认表字段
9. 点击保存
10. 点击 用户id
11. 点击「新增维值」
12. 新增维值：输入维值名称：1001；点击「新增维值」
13. 点击「导入维值」
14. 导入维值：维值查询来源，选择 用户id 字段
15. 点击「全选」，点击「导入所选维值」","1. 维值展示为空
2. 出现新增维值弹窗
3. 新增维值1001成功
4. 出现导入维值弹窗
5. 根据逻辑表SQL逻辑筛选，展示值：1002、1003
6. 导入所有维值成功，维值详情展示1001、1002、1003
7. 页面回显正确
8. 设置成功，物理表表用户id表字段默认取消
9. 保存成功
10. 维值展示1001、1002、1003
11. 出现新增维值弹窗
12. 新增维值5001成功
13. 出现导入维值弹窗
14. 根据逻辑表SQL逻辑筛选，展示值：5002、5003
15. 导入所有维值成功，维值详情展示1001、1002、1003、5001、5002、5003","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12. 
13. 
14. 
15.","","1","功能测试","功能测试阶段","正常","0","3","15","通过","蜜汁","2025-09-09","椰汁","2025-09-19","1","",""
"160473","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/维度管理支持sql定义(#9292)","维度管理支持SQL定义维表(#14634)","验证逻辑表-表字段名称交互","无","1. 不输入 表字段名，直接点击 保存
2. 输入重复 表字段名","1. 提示异常：请输入表字段名，表字段必填
2. 提示异常，表字段名不可重复","1. 
2.","","3","功能测试","功能测试阶段","正常","0","2","2","通过","蜜汁","2025-09-09","椰汁","2025-09-19","1","",""
"160472","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/维度管理支持sql定义(#9292)","维度管理支持SQL定义维表(#14634)","验证逻辑表-自定义SQL交互","无","1. 不输入 自定义SQL，直接点击 保存
2. 输入单字段自定义SQL：select user_id from t_user；
3. 输入多字段自定义SQL：select user_id1，user_id2  from t_user；
4. 输入错误自定义SQL：select a；","1. 提示异常：请输入自定义SQL，表字段必填
2. 规范性校验通过，状态展示已通过
3. 规范性校验失败，状态展示未通过，报错：校验有多个备选字段，请保留其中一个作为逻辑表使用字段
4. 规范性校验失败，状态展示未通过，日志展示错误信息","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","2","4","通过","蜜汁","2025-09-09","椰汁","2025-09-19","1","",""
"160471","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/维度管理支持sql定义(#9292)","维度管理支持SQL定义维表(#14634)","验证逻辑表-新增/编辑未校验 SQL 直接保存","无","1. 输入合法 SQL：select user_id from t_user；未点击 “规范校验”，直接保存
2. 输入错误 SQL：select a；未点击 “规范校验”，直接保存","1. 系统自动执行校验，校验通过，保存成功
2. 系统自动执行校验，校验未通过，保存失败","1. 
2.","","3","功能测试","功能测试阶段","正常","0","2","2","通过","蜜汁","2025-09-09","椰汁","2025-09-19","1","",""
"160470","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/维度管理支持sql定义(#9292)","维度管理支持SQL定义维表(#14634)","验证逻辑表-规范性校验","无","1. 自定义SQL未点击规范性校验
2. 自定义SQL校验通过
3. 自定义SQL校验失败
4. 自定义SQL校验中","1. 状态展示待通过
2. 状态展示已通过
3. 状态展示未通过，右侧增加日志标识
4. 状态展示校验中","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","2","4","通过","蜜汁","2025-09-09","蜜汁","2025-09-09","1","",""
"160469","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/维度管理支持sql定义(#9292)","维度管理支持SQL定义维表(#14634)","验证逻辑表-删除","无","1. 新增逻辑表字段
2. 点击删除","1. 新增成功
2. 直接删除成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","2","2","通过","蜜汁","2025-09-09","蜜汁","2025-09-09","1","",""
"160468","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/维度管理支持sql定义(#9292)","维度管理支持SQL定义维表(#14634)","验证逻辑表-日志功能","无","1. 自定义SQL未点击规范性校验
2. 自定义SQL校验中
3. 自定义SQL校验通过
4. 自定义SQL校验失败
5. 点击日志标识
6. 点击关闭","1. 日志标识不展示
2. 日志标识不展示
3. 日志标识不展示
4. 日志标识展示
5. 出现日志弹窗，展示日志内容
6. 关闭成功","1. 
2. 
3. 
4. 
5. 
6.","","3","功能测试","功能测试阶段","正常","0","2","6","通过","蜜汁","2025-09-09","蜜汁","2025-09-09","1","",""
"160467","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/维度管理支持sql定义(#9292)","维度管理支持SQL定义维表(#14634)","验证维度管理页面去除关联维表数","无","1. 查看维度管理页面","1. 页面展示：
维度对象、对象标识、属性数、维度对象描述、最近修改人、最近修改时间：yyyyddmm：hhmmss；
操作：编辑、删除；","1.","","3","功能测试","功能测试阶段","正常","0","2","1","通过","蜜汁","2025-09-09","蜜汁","2025-09-09","1","",""
"160466","指标开发_STD(#53)","/迭代版本测试用例/V6.4.0/维度管理支持sql定义(#9292)","维度管理支持SQL定义维表(#14634)","验证维值数据展示-逻辑表","1、存在表index_catalog.index_schema.order(user_id BIGINT、amout DECIMAL(10, 2)、order_id BIGINT、order_date DATE）；
INSERT INTO index_catalog.index_schema.“order“ (user_id, amount, order_id, order_date) VALUES
(1001, 299.99, 5001, &#039;2025-03-15&#039;),
(1002, 150.50, 5002, &#039;2025-04-21&#039;),
(1003, 88.00, 5003, &#039;2025-05-26&#039;);

index_catalog.index_schema.user(user_id BIGINT 、name VARCHAR(50)、create_time DATETIME）；
INSERT INTO index_catalog.index_schema.user (user_id, name, create_time) VALUES
(&#039;1001&#039;, &#039;Alice&#039;, &#039;2025-03-15 10:20:00&#039;),
(&#039;1002&#039;, &#039;Bob&#039;, &#039;2025-04-20 14:35:00&#039;),
(&#039;1003&#039;, &#039;Charlie&#039;, &#039;2025-05-25 09:10:00&#039;),
(&#039;1004&#039;, &#039;Tom&#039;, &#039;2024-05-25 09:10:00&#039;);

2、存在维度对象订单

3、配置物理表维度属性名称：
用户id、维表选择index_catalog.index_schema.order，字段user_id；
消费金额、维表选择index_catalog.index_schema.order，字段amout；
订单日期、维表选择index_catalog.index_schema.order，字段order_date；

4、配置逻辑表：订单id，SELECT  o.order_id
FROM index_catalog.index_schema.user u
INNER JOIN index_catalog.index_schema.order o ON u.user_id = o.user_id;

5、默认表字段：逻辑表订单id","1. 数据模型-新增模型，模型名称：用户订单模型，模型编码：user_order_mol，选择catalog：index_catalog选择schema：index_schema，选择表：order；确认进入下一步；
2. 查看选择维度页面
3. 选择维度：用户id、选择度量：订单金额 保存并发布
4. 使用用户订单模型创建原子指标、派生指标、复合指标、自定义指标
5. 使用用户订单模型创建原子指标、派生指标，选择维度user_id、order_date
6. 创建复合指标，选择派生指标，对user_id值预览
7. 使用用户订单模型创建复合指标、自定义指标，包含维度user_id、order_date
8. 自助取数，选择派生指标、复合指标、自定义指标，选择公共维度用户id，配置筛选条件
9. 指标看板，选择派生指标、复合指标、自定义指标，选择公共维度用户id，配置筛选条件
10. 指标树，选择派生指标、复合指标、自定义指标，选择公共维度用户id，配置筛选条件
11. 目标管理，选择派生指标、复合指标、自定义指标，选择公共维度用户id，配置筛选条件
12. 指标市场，选择派生指标、复合指标、自定义指标，选择公共维度用户id，配置筛选条件
13. 创建API，选择派生指标、复合指标、自定义指标，选择公共维度用户id，对user_id值预览
14. 创建共享指标，设置共享条件，配置共享维度筛选条件
15. 创建共享模型，设置共享条件，配置共享维度筛选条件
16. 创建共享维度，设置共享条件，配置共享维度筛选条件","1. 进入选择维度页面
2. 维度页面展示：
字段名称 描述 关联维度对象 关联维度属性：
user_id 用户id 关联维度对象用户订单维度，关联维度用户id，
amount 订单金额  关联维度对象用户订单维度，关联维度消费金额；
order_date 订单金额  关联维度对象用户订单维度，关联维度订单日期；
3. 保存并发布成功
4. 创建原子指标、派生指标、复合指标、自定义指标成功，存在公共维度用户id、消费金额
5. 创建原子指标、派生指标成功
6. 筛选条件取值根据逻辑表SQL逻辑取值，默认取前100个记录进行展示，展示5001、5002、5003
7. 创建复合指标、自定义指标成功
8. 筛选条件取值根据逻辑表SQL逻辑取值，默认取前100个记录进行展示，展示5001、5002、5003
9. 筛选条件取值根据逻辑表SQL逻辑取值，默认取前100个记录进行展示，展示5001、5002、5003
10. 筛选条件取值根据逻辑表SQL逻辑取值，默认取前100个记录进行展示，展示5001、5002、5003
11. 筛选条件取值根据逻辑表SQL逻辑取值，默认取前100个记录进行展示，展示5001、5002、5003
12. 筛选条件取值根据逻辑表SQL逻辑取值，默认取前100个记录进行展示，展示5001、5002、5003
13. 筛选条件取值根据逻辑表SQL逻辑取值，默认取前100个记录进行展示，展示5001、5002、5003
14. 筛选条件取值根据逻辑表SQL逻辑取值，默认取前100个记录进行展示，展示5001、5002、5003
15. 筛选条件取值根据逻辑表SQL逻辑取值，默认取前100个记录进行展示，展示5001、5002、5003
16. 筛选条件取值根据逻辑表SQL逻辑取值，默认取前100个记录进行展示，展示5001、5002、5003","1. 
2. 
3. 
4. 自定义指标创建调用接口错误
5. 
6. 
7. 自定义指标创建调用接口错误
8. 自定义指标创建调用接口错误
9. 自定义指标创建调用接口错误
10. 自定义指标创建调用接口错误
11. 自定义指标创建调用接口错误
12. 自定义指标创建调用接口错误
13. 自定义指标创建调用接口错误
14. 
15. 
16.","","1","功能测试","功能测试阶段","正常","0","2","16","失败","蜜汁","2025-09-09","蜜汁","2025-09-09","1","",""
