"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"167965","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","目标策略 验证新增目标策略-创建子目标功能","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target}，该目标未被「经营分析」记录绑定；
4、当前项目下存在用户：user_01，所属用户组：group_01；
5、当前项目下存在已发布的指标：${index_01}（非原子指标），未设置目标值；","1. 进入经营管理-经营目标管理页面，选择经营目标：${target}，点击操作栏的新增目标策略
2. 输入目标策略名称：${name}，负责人选择：user_01，负责用户组自动带入：group_01，点击确定
3. 点击继续创建子目标
4. 输入经营子目标名称：${sub_target}，选择衡量指标：${index_01}，输入衡量指标展示名称：${index_01_衡量指标展示名称}，负责人选择：user_01，负责用户组自动填充：group_01，点击确定
5. 点击创建另一子目标按钮
6. 点击取消按钮","1. 进入新增经营目标策略页面，面包屑展示：经营目标管理>新增经营目标策略
经营目标名称自动回显${target}，不支持编辑
字段包括：经营目标名称（必填），目标策略名称（必填），目标策略描述（选填），负责人（必填，默认填充：创建人），负责用户组（选填）
2. 页面展示：✅经营目标-->✅经营目标策略-->经营子目标-->经营子目标策略
提示：已成功创建经营目标策略，接下来你可以：
继续创建子目标
创建另一经营目标策略
返回目标列表查看
3. 进入新增经营子目标页面，面包屑展示：经营目标管理>新增经营子目标
经营目标名称回显：${target}，不支持编辑；目标策略名称回显：${name}，不支持编辑；数据统计方式默认：当日指标值，负责人默认填充：创建人（即当前登录账号）
4. 页面展示：✅经营目标-->✅经营目标策略-->✅经营子目标-->经营子目标策略
提示：已成功创建经营子目标，接下来你可以：
继续创建子目标策略
创建另一子目标
返回目标列表查看
5. 进入新增经营子目标初始化页面，上次新增的信息不保留
6. 跳转到经营目标列表页面，该经营目标${target}下展示目标策略：${name}，目标值、当前值、目标完成率、经营目标分类展示：--，负责用户组展示：group_01，负责人展示：user_01，最近更新人展示：当前登录账号，操作栏展示：新增子目标、编辑、删除
该经营目标${target}-目标策略${name}下展示子目标信息，子目标名称：${sub_target}，目标值、目标完成率展示 -- ，基于昨日统计当前值，经营目标分类展示：--，负责用户组展示：group_01，负责人展示：user_01，最近更新人展示：当前登录账号，操作栏展示：设置子目标策略、编辑、删除","1. 
2. 
3. 
4. 
5. 
6.","","1","功能测试","功能测试阶段","正常","0","7","6","通过","乐薇","2025-11-10","昭君","2025-11-18","1","",""
"167964","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","目标策略 验证目标策略-新增子目标按钮展示","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}，该目标未被「经营分析」记录绑定；
3、当前项目下已创建经营目标：${target2}-目标策略：${name2}，该目标被已发布状态「经营分析」记录绑定；
4、当前项目下存在用户：user_01，所属用户组：group_01；
5、当前项目下存在已发布的指标：${index_01}（非原子指标），未设置目标值；","1. 进入经营管理-经营目标管理页面，选择该经营目标：${target}-目标策略：${name}，查看操作栏按钮
2. 选择经营目标：${target2}-目标策略：${name2}，查看操作栏按钮
3. 下线绑定经营目标${target2}的经营分析，再次查看${target2}-目标策略：${name2}操作栏按钮","1. 「新增子目标」按钮可点击
2. 「新增子目标」按钮置灰，不可点击
3. 「新增子目标」按钮可点击","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","2","3","通过","乐薇","2025-11-10","昭君","2025-11-18","1","",""
"167963","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","目标策略 验证目标策略参数输入框UI交互","无","1. 进入经营管理-经营目标管理页面，选择某个经营目标，点击新增目标策略
2. 目标策略名称为空
3. 目标策略名称长度超过64个字符
4. 输入项目内已存在的目标策略名称
5. 目标策略描述为空
6. 目标策略描述长度超过500个字符
7. 负责人为空
8. 负责用户组","1. 进入新增目标策略页面，面包屑：经营目标管理>新增经营目标策略
2. placeholder文案：请输入目标策略名称
提示：请输入目标策略名称
3. 前端提示：限制输入64字符
4. 前端提示：目标策略名称重复（是项目唯一？还是经营目标之间隔离）
5. placeholder文案：请输入目标策略描述，支持为空
6. 前端提示：限制输入500字符
7. 提示：请选择负责人
8. 默认填充负责人所在用户组，支持为空","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","3","功能测试","功能测试阶段","正常","0","3","8","通过","乐薇","2025-11-10","昭君","2025-11-18","3","",""
"167962","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","目标策略 验证编辑目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、创建经营目标：${target}-目标策略：${name}-子目标：${sub_target}-子目标策略：${sub_name}，该经营目标未被经营分析记录引用","1. 进入经营管理-经营目标管理页面，选中经营目标：${target}，点击其目标策略：${name}的编辑按钮
2. 修改目标策略名称：${new_name}，修改目标策略描述、负责人、负责用户组信息，点击确定
3. 选择该目标策略下的子目标${sub_target}，点击编辑按钮","1. 进入编辑目标策略弹窗页面，信息回显正确，经营目标名称置灰，不能编辑
2. 编辑目标策略成功
3. 进入经营目标管理>编辑子目标页面，目标策略名称展示修改后的信息：${new_name}","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","4","3","通过","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167961","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","目标策略 验证删除未被经营分析记录引用的目标下的目标策略功能","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、创建经营目标：${target}-目标策略：${name}-子目标：${sub_target}-子目标策略：${sub_name}，该经营目标未被经营分析记录引用","1. 进入经营管理-经营目标管理页面，选中某个被经营分析记录绑定的经营目标：${target}，点击其目标策略：${name}的删除
2. 点击删除","1. 二次弹窗：确认删除目标策略“$经营目标策略名称$”吗？
删除后，该目标策略下所有配置管理信息将同步删除，该操作不可恢复，请谨慎操作！
2. 目标策略删除成功，子目标及子目标策略一并删除","1. 
2.","","2","功能测试","功能测试阶段","正常","0","2","2","通过","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167960","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","目标策略 验证删除被经营分析记录引用的目标下的目标策略功能","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、创建经营目标：${target}-目标策略：${name}-子目标：${sub_target}-子目标策略：${sub_name}，该经营目标被经营分析记录引用","1. 进入经营管理-经营目标管理页面，选中某个被经营分析记录绑定的经营目标，点击其目标策略：${name}的删除
2. 删除引用该经营目标的经营分析记录，再次查看该经营目标下目标策略：${name}
3. 点击删除按钮","1. 按钮置灰
2. 支持删除
3. 目标策略删除成功，子目标及子目标策略一并删除","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","5","3","通过","乐薇","2025-11-10","蜜汁","2025-11-12","2","",""
"167959","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标 新增子目标 验证子目标参数输入框UI交互","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}，该经营目标未被「经营分析」记录绑定；","1. 进入经营管理-经营目标管理页面，选择经营目标：${target1}-目标策略：${name1}，点击新增子目标按钮
2. 经营子目标名称为空
3. 经营子目标名称长度超过64个字符
4. 输入项目内已存在的经营子目标名称
5. 经营子目标描述为空
6. 经营子目标描述长度超过500个字符
7. 衡量指标
8. 衡量指标为空
9. 衡量指标展示名称
10. 负责人
11. 负责人为空
12. 负责用户组","1. 列表范围：已发布的派生、复合、自定义指标；按目录展示，支持模糊搜索选择
2. placeholder文案：请输入经营子目标名称
3. 前端提示：限制输入64字符
4. 前端提示：经营子目标名称重复（项目唯一）
5. placeholder文案：请输入经营子目标描述，支持为空
6. 前端提示：限制输入500字符
7. 单选，必选，默认为空，支持模糊搜索
8. 前端提示：请选择指标
9. placeholder文档：请输入内容，支持为空
10. 默认填充创建人（即当前登录账号）
11. 提示：请选择负责人
12. 默认填充负责人所在用户组，支持为空","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12.","","3","功能测试","功能测试阶段","正常","0","4","12","通过","乐薇","2025-11-10","昭君","2025-11-18","2","",""
"167958","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标 新增子目标 验证新增子目标功能","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}，该经营目标未被「经营分析」记录绑定；
4、当前项目下存在用户：user_01，所属用户组：group_01；
5、当前项目下存在已发布的指标：${index_01}（非原子指标），存在维值：维度对象${obj}-维度属性${attr}-维值${xxx}，未设置目标。","1. 进入经营管理-经营目标管理页面，选择经营目标：${target1}-目标策略：${name1}，点击新增子目标按钮
2. 输入经营子目标名称：${sub_target}，选择衡量指标：${index_01}，选择限定条件：选择维值：维度对象${obj}-维度属性${attr}-维值${xxx}，点击目标值刷新按钮
3. 点击目标值新增按钮
4. 按维度拆解目标，选择维值：维度对象${obj}-维度属性${attr}-维值${xxx}，点击确定后，返回新增子目标列表页面，点击目标值刷新按钮
5. 负责人选择：user_01，所属用户组自动带入group_01，点击确定
6. 点击 继续创建子目标策略 按钮
7. 点击取消按钮","1. 进入新增子目标页面，面包屑：经营目标管理>新增子目标
经营目标名称回显：${target1}，不可编辑；目标策略名称回显：${name1}，不可编辑
2. 页面提示：当前维值内，当前指标暂未设置当期目标，无法预览目标值。
3. 以新窗口跳转至指标应用-目标管理-指标目标定义页面进行指标目标定义（等同于新增目标，指标默认填充当前选择的衡量指标）
4. 以当前时间为基准，基于配置的指标+限定条件查找完成时间最早的目标值做预览，文案展示：计划于$完成时间$实现目标：$目标值$$指标单位$
5. 页面展示：✅经营目标-->✅经营目标策略-->✅经营子目标-->经营子目标策略
提示：已成功创建经营子目标，接下来你可以：
继续创建子目标策略
创建另一子目标
返回目标列表查看
6. 进入面包屑：经营目标管理>新增经营子目标策略页面
经营目标名称回显：${target1}，不可编辑；目标策略名称回显：${name1}，不可编辑；经营子目标名称回显：$${sub_target1}，不可编辑
子目标策略设置（最多支持设置20个子目标策略） 默认为空，提示：请至少设置一个子目标策略，支持新增子目标策略
7. 返回经营目标列表页面，子目标列表信息展示正确：该经营目标${target}-目标策略${name}下展示子目标信息，子目标名称：${sub_target}，目标值展示正确  ，基于昨日统计当前值，目标完成率，经营目标分类展示：--，负责用户组展示：group_01，负责人展示：user_01，最近更新人展示：当前登录账号，操作栏展示：设置子目标策略、编辑、删除","1. 
2. 
3. 现在跳转到新增页，又新增不了提示，目标不能重复创建，感觉体验不是很好（待产品确认）
4. 
5. 
6. 
7.","","1","功能测试","功能测试阶段","正常","0","4","7","失败","乐薇","2025-11-10","昭君","2025-11-18","1","",""
"167957","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标 新增子目标 验证新增子目标-子目标策略功能","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}，该经营目标未被「经营分析」记录绑定；
4、当前项目下存在用户：user_01，所属用户组：group_01；
5、当前项目下存在已发布的指标：${index_01}（非原子指标），设置有当期总体目标；
6、当前项目下已创建经营策略分类：${strategy_class}；
7、当前项目下已存在自助取数-取数模版：${data_query}","1. 进入经营管理-经营目标管理页面，选择经营目标：${target1}-目标策略：${name1}，点击新增子目标按钮
2. 输入经营子目标名称：${sub_target}，选择衡量指标：${index_01}，限定条件为空，点击目标值刷新按钮
3. 负责人选择：user_01，所属用户组自动带入group_01，点击确定
4. 点击继续创建子目标策略
5. 子目标策略设置为空，点击确定
6. 点击新增子目标策略按钮
7. 选择新增策略，输入经营策略名称：${strategy_name}，经营策略分类：${strategy_class}，点击确认
8. 负责人选择：user_01，所属用户组自动带入group_01，选择经营过程追踪衡量指标来源模版：{data_query}，选择转化事件，经营过程归因方式，点击确定
9. 查看子目标策略信息","1. 进入新增子目标页面，面包屑：经营目标管理>新增子目标
经营目标名称回显：${target1}，不可编辑；目标策略名称回显：${name1}，不可编辑
2. 展示目标完成情况，预览文案：计划于$完成时间$实现目标：$目标值$$指标单位$（自定义指标没有指标单位）
3. 页面展示：✅经营目标-->✅经营目标策略-->✅经营子目标-->经营子目标策略
提示：已成功创建经营子目标，接下来你可以：
继续创建子目标策略
创建另一子目标
返回目标列表查看
4. 进入面包屑：经营目标管理>新增经营子目标策略页面
5. 提示：请至少设置一个子目标策略，新增失败
6. 支持导入策略（提示：从已有经营策略中导致，导入方式分为：按分类导入和直接导入）和新增策略
7. 追加到左侧tab栏，作为子目标下的子目标策略之一
展示策略基本信息定义（负责人、负责用户组、经营过程追踪衡量指标来源模板）和策略归因信息定义（转化事件-必选，转化事件限定条件-选填，经营过程归因方式-必填）
8. 新增经营子目标策略成功，返回经营目标列表页面
9. 名称展示实际为经营策略名称，目标值、当前值、目标完成率、经营目标分类展示：--，责用户组展示：group_01，负责人展示：user_01，最近更新人展示：当前登录账号，操作栏为空","1. 
2. 
3. 
4. 
5. 
6. 直接导入列表数据不全
7. 
8. 
9.","","1","功能测试","功能测试阶段","正常","1","4","9","失败","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167956","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标 编辑子目标 验证子目标-编辑按钮操作","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}-子目标：${sub_target1}，该经营目标未被「经营分析」记录绑定；
3、当前项目下已创建经营目标：${target2}-目标策略：${name2}-子目标：${sub_target2}，该经营目标被已发布状态「经营分析」记录绑定；
4、当前项目下存在用户：user_01，所属用户组：group_01；
5、当前项目下存在已发布的指标：${index_01}（非原子指标），未设置目标值；","1. 进入经营管理-经营目标管理页面，选择该经营目标${target1}-目标策略：${name1}-子目标：${sub_target1}，查看操作栏按钮
2. 选择经营目标：${target2}-目标策略：${name2}-子目标：${sub_target2}，查看操作栏按钮
3. 下线绑定经营目标${target2}的经营分析，再次查看${target2}-目标策略：${name2}-子目标：${sub_target2}操作栏按钮","1. 「编辑」按钮可点击
2. 「编辑」按钮置灰，不可点击
3. 「编辑」按钮可点击","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","2","3","通过","乐薇","2025-11-10","昭君","2025-11-18","1","",""
"167955","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标 编辑子目标 验证编辑子目标功能","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}-子目标：${sub_target1}，衡量目标选择：${index_01}，该经营目标未被「经营分析」记录绑定；
4、当前项目下存在用户：user_01，所属用户组：group_01；
5、当前项目下存在已发布的指标：${index_02}（非原子指标），已设置当期整体目标值。","1. 进入经营管理-经营目标管理页面，选择该经营目标${target1}-目标策略：${name1}-子目标：${sub_target1}，点击编辑按钮
2. 修改经营子目标名称：${sub_target_new}，经营目标描述信息，修改衡量指标：${index_02}
3. 修改负责人、负责用户组信息，点击确定
4. 查看引用该子目标的经营过程-经营目标影响范围","1. 进入经营过程管理>编辑经营子目标页面，经营目标名称、目标策略名称不可编辑
2. 预览目标值信息：基于配置的指标${index_02}查找完成时间最早的目标值做预览，预览文案：计划于$完成时间$实现目标：$目标值$$指标单位$
3. 编辑子目标成功，返回经营目标列表页面，子目标列表信息展示正确
4. 展示编辑后的经营子目标名称","1. 
2. 
3. 
4.","","1","功能测试","功能测试阶段","正常","0","5","4","通过","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167954","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标 验证子目标-新增子目标策略按钮操作","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}-子目标：${sub_target1}，该经营目标未被「经营分析」记录绑定；
3、当前项目下已创建经营目标：${target2}-目标策略：${name2}-子目标：${sub_target2}，该经营目标被已发布状态「经营分析」记录绑定；
4、当前项目下存在用户：user_01，所属用户组：group_01；
5、当前项目下存在已发布的指标：${index_01}（非原子指标），未设置目标值；","1. 进入经营管理-经营目标管理页面，选择该经营目标${target1}-目标策略：${name1}-子目标：${sub_target1}，查看操作栏按钮
2. 选择经营目标：${target2}-目标策略：${name2}-子目标：${sub_target2}，查看操作栏按钮
3. 下线绑定经营目标${target2}的经营分析，再次查看${target2}-目标策略：${name2}-子目标：${sub_target2}操作栏按钮","1. 「设置子目标策略」按钮可点击
2. 「设置子目标策略」按钮置灰，不可点击
3. 「设置子目标策略」按钮可点击","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","2","3","通过","乐薇","2025-11-10","昭君","2025-11-18","1","",""
"167953","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标 删除子目标 验证子目标-删除按钮操作","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}-子目标：${sub_target1}，该经营目标未被「经营分析」记录绑定；
4、当前项目下已创建经营目标：${target2}-目标策略：${name2}-子目标：${sub_target2}，该经营目标被已发布状态「经营分析」记录绑定；
5、当前项目下存在用户：user_01，所属用户组：group_01；
6、当前项目下存在已发布的指标：${index_01}（非原子指标），未设置目标值；","1. 进入经营管理-经营目标管理页面，选择该经营目标${target1}-目标策略：${name1}-子目标：${sub_target1}，查看操作栏按钮
2. 选择经营目标：${target2}-目标策略：${name2}-子目标：${sub_target2}，查看操作栏按钮
3. 删除绑定经营目标${target2}的经营分析，再次查看${target2}-目标策略：${name2}-子目标：${sub_target2}操作栏按钮","1. 「删除」按钮可点击
2. 「删除」按钮置灰，不可点击
3. 「删除」按钮可点击","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","2","3","通过","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167952","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标 删除子目标 验证删除未被经营分析记录引用的经营目标下的子目标功能","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}-子目标：${sub_target1}，该经营目标未被「经营分析」记录绑定；
4、当前项目下已创建经营目标：${target2}-目标策略：${name2}-子目标：${sub_target2}，该经营目标被已发布状态「经营分析」记录绑定；
5、当前项目下存在用户：user_01，所属用户组：group_01；
6、当前项目下存在已发布的指标：${index_01}（非原子指标），未设置目标值；","1. 进入经营管理-经营目标管理页面，选择${target1}-目标策略：${name1}-子目标：${sub_target1}，点击删除
2. 点击删除","1. 二次弹窗确认：确认删除子目标“$子目标名称$”吗？
删除后，该子目标下所有配置管理信息将同步删除，该操作不可恢复，请谨慎操作！
2. 子目标删除成功，列表数据更新","1. 
2.","","2","功能测试","功能测试阶段","正常","0","2","2","通过","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167951","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标 删除子目标 验证删除被经营分析记录引用的经营目标下的子目标功能","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、创建经营目标：${target}-目标策略：${name}-子目标：${sub_target}-子目标策略：${sub_name}，该经营目标被经营分析记录引用。","1. 进入经营管理-经营目标管理页面，选择经营目标：${target}-目标策略：${name}-子目标：${sub_target}，点击删除
2. 删除引用该经营目标的经营分析记录，再次查看该子目标
3. 点击删除按钮","1. 按钮置灰
2. 支持删除
3. 子目标及其子目标策略删除成功，列表数据更新","1. 
2. 
3. 删除失败","","1","功能测试","功能测试阶段","正常","0","5","3","失败","乐薇","2025-11-10","蜜汁","2025-11-12","2","",""
"167950","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标 删除子目标 验证删除被经营过程引用的子目标","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、创建经营目标：${target}-目标策略：${name}-子目标：${sub_target}-子目标策略：${sub_name}，该经营目标：${target}被经营过程引用。","1. 进入经营管理-经营目标管理页面，选中某个被经营过程绑定的子目标，点击删除
2. 点击删除按钮
3. 查看经营过程-经营目标影响范围信息","1. 支持删除
2. 子目标删除成功，列表数据更新
3. 展示已删除的子目标id，编辑提示异常","1. 
2. 
3. 未校验","","2","功能测试","功能测试阶段","正常","1","2","3","失败","乐薇","2025-11-10","昭君","2025-11-21","1","",""
"167949","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标策略 验证设置子目标策略参数输入框UI交互","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}-子目标：${sub_target1}，该经营目标未被「经营分析」记录绑定；","1. 进入经营管理-经营目标管理页面，选择该经营目标${target1}-目标策略：${name1}-子目标：${sub_target1}，点击操作栏设置子目标策略按钮
2. 点击新增子目标策略，选择导入策略，导入方式按分类导入，查看经营策略分类值域
3. 选择某个经营策略分类
4. 导入经营策略分类下的经营策略成功后，点击Tab栏+按钮
5. 选择导入方式-直接导入，查看经营策略值域
6. 选中已定义的某个经营策略
7. 点击Tab栏+按钮
8. 选择新增策略
9. 经营策略名称为空
10. 经营策略名称长度超过64个字符
11. 输入项目内已存在的经策略名标名称
12. 经营策略分类为空
13. 查看经营策略分类值域
14. 经营策略描述长度超过500个字符
15. 输入经营策略名称，选择经营策略分类，点击确定
16. 点击子目标策略旁“X”按钮
17. 子目标策略存在必填项未填充，切换到另一子目标策略Tab
18. 当前子目标下存在20个子目标策略，点击“+”
19. 负责人
20. 负责人为空
21. 负责用户组
22. 经营过程追踪衡量指标来源模版为空
23. 查看经营过程追踪衡量指标来源模版值域
24. 点击新增模板
25. 新增模板后，返回当前页面，点击刷新","1. 进入设置子目标策略页面，面包屑：经营目标管理>设置子目标策略
经营目标名称回显：${target1}，不可编辑；目标策略名称回显：${name1}，不可编辑；经营子目标名称回显：${sub_target1}，不可编辑
2. 列表范围：经营策略管理中定义的经营策略中尚未引入的策略
3. 将该分类下的所有经营策略批量追加到左侧tab栏作为子目标下新增的多个子目标策略（已经引入过的不做二次引入）；最多支持添加20个，达到20个按钮置灰不可点击，hover提示文案：最多支持设置20个子目标策略
不足20个时候，批量引入也只引入到第20个，按更新时间降序依此引入，引入到20个为止
4. 弹窗展示新增子目标策略
5. 必填，单选，默认为空，支持模糊搜索
6. 追加到左侧tab栏作为子目标下的子目标策略之一
7. 弹窗展示新增子目标策略
8. 展示：经营策略名称（必填，默认为空，placeholder文案：请输入经营策略名称），经营策略分类（必填，默认为空，placeholder文案：请选择经营策略分类），经营策略描述（选填，placeholder文案：请输入描述信息，长度限制在500个字符以为）
9. 前端提示：请输入经营策略名称
10. 前端提示：限制输入64字符
11. 前端提示：经营策略名称重复（项目唯一）
12. 前端提示：请选择经营策略分类
13. 多选框，最多可选10个分类，超过的置灰不可选
列表范围：经营策略管理中定义的经营策略分类列表
14. 前端提示：限制输入500字符
15. 新增追加到左侧tab栏作为子目标下的子目标策略之一，
经营策略管理列表页面统计数+1
16. 删除当前子目标策略
17. 切换失败，页面展示正确的错误提示
18. hover提示文案：最多支持设置20个子目标策略
19. 默认填充创建人（即当前登录账号）
20. 提示：请选择负责人
21. 默认填充负责人所在用户组，支持为空
22. 支持模糊搜索，支持新增模板及刷新，页面提示：请选择经营过程追踪衡量指标来源模版
23. 列表范围：自助取数-取数模版
24. 以新窗口跳转至指标应用-自助取数-数据查询页面进行模版定义
25. 展示新增的取数模板列表","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12. 
13. 
14. 
15. 
16. 
17. 
18. 
19. 
20. 
21. 
22. 
23. 
24. 
25.","","3","功能测试","功能测试阶段","正常","1","1","25","失败","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
